ID_Venta,Fecha,Pais,Ciudad,Cliente,Producto,Categoria,Cantidad,Precio_Unitario,Monto_Total,Medio_Envio,Estado_Envio
762,27/9/2024,Paraguay,Asuncion,Juan Lopez,Teclado,Accesorios,1,679.57,679.57,Aereo,Cancelado
763,25/1/2024,Paraguay,Ciudad del Este,Luis Perez,Auriculares,Accesorios,3,836.45,2509.35,Maritimo,Cancelado
764,15/9/2024,Chile,Santiago,Laura Rodriguez,Tablet,Electronica,2,752.18,1504.36,Aereo,Cancelado
765,29/9/2024,Peru,Cusco,Maria Perez,Silla ergonomica,Muebles,1,374.21,374.21,Aereo,Pendiente
766,17/3/2024,Chile,Valparaiso,Pedro Sanchez,Celular,Electronica,2,866.7,1733.4,Terrestre,En transito
767,23/3/2025,Argentina,Buenos Aires,Juan Rodriguez,Silla ergonomica,Muebles,2,136.21,272.42,Aereo,Cancelado
768,28/7/2024,Paraguay,Encarnacion,Pedro Garcia,Escritorio,Muebles,5,47.82,239.1,Maritimo,Entregado
769,30/5/2024,Argentina,Rosario,Maria Lopez,Celular,Electronica,2,756.64,1513.28,Maritimo,Pendiente
770,12/10/2024,Brasil,Brasilia,Luis Sanchez,Escritorio,Muebles,3,1112.73,3338.19,Maritimo,En transito
771,30/8/2024,Argentina,Rosario,Laura Sanchez,Tablet,Electronica,3,503.2,1509.6,Aereo,Entregado
772,25/2/2024,Venezuela,Maracaibo,Luis Garcia,Silla ergonomica,Muebles,2,333.79,667.58,Maritimo,Cancelado
773,1/3/2024,Bolivia,La Paz,Juan Sanchez,Auriculares,Accesorios,2,851.31,1702.62,Aereo,Entregado
774,2/3/2024,Chile,Concepcion,Maria Sanchez,Impresora,Oficina,3,510.66,1531.98,Maritimo,En transito
775,16/1/2024,Ecuador,Cuenca,Luis Martinez,Celular,Electronica,5,107.12,535.6,Terrestre,En transito
776,16/10/2024,Paraguay,Encarnacion,Pedro Sanchez,Escritorio,Muebles,4,106.06,424.24,Maritimo,Entregado
777,12/3/2025,Venezuela,Maracaibo,Pedro Sanchez,Auriculares,Accesorios,1,32.25,32.25,Maritimo,Pendiente
778,7/10/2024,Brasil,Sao Paulo,Maria Martinez,Teclado,Accesorios,5,1026.74,5133.7,Aereo,En transito
779,7/3/2025,Bolivia,Cochabamba,Laura Sanchez,Auriculares,Accesorios,3,398.83,1196.49,Terrestre,Entregado
780,9/12/2024,Bolivia,Cochabamba,Lucia Martinez,Laptop,Electronica,5,396.37,1981.85,Terrestre,Cancelado
781,14/3/2024,Uruguay,Montevideo,Maria Sanchez,Impresora,Oficina,3,406.44,1219.32,Aereo,En transito
782,1/11/2024,Peru,Lima,Juan Garcia,Camara,Electronica,1,65.58,65.58,Aereo,Pendiente
783,10/1/2024,Venezuela,Maracaibo,Pedro Martinez,Laptop,Electronica,3,243.83,731.49,Aereo,Cancelado
784,14/1/2025,Bolivia,Cochabamba,Ana Lopez,Silla ergonomica,Muebles,5,1019.77,5098.85,Terrestre,Entregado
785,29/7/2024,Bolivia,La Paz,Laura Perez,Laptop,Electronica,1,947.16,947.16,Aereo,En transito
786,21/5/2024,Chile,Santiago,Pedro Garcia,Escritorio,Muebles,4,41.38,165.52,Maritimo,Pendiente
787,31/5/2024,Ecuador,Guayaquil,Lucia Lopez,Silla ergonomica,Muebles,4,25.29,101.16,Maritimo,Entregado
788,15/9/2024,Venezuela,Maracaibo,Laura Garcia,Auriculares,Accesorios,4,612.84,2451.36,Terrestre,Cancelado
789,16/11/2024,Ecuador,Cuenca,Ana Sanchez,Tablet,Electronica,4,750.66,3002.64,Aereo,Pendiente
790,16/6/2024,Venezuela,Maracaibo,Maria Martinez,Tablet,Electronica,2,175.9,351.8,Terrestre,Cancelado
791,20/6/2024,Paraguay,Asuncion,Pedro Sanchez,Camara,Electronica,5,328.96,1644.8,Aereo,En transito
792,11/8/2024,Colombia,Bogota,Luis Sanchez,Celular,Electronica,4,624.31,2497.24,Aereo,Entregado
793,2/3/2024,Ecuador,Guayaquil,Laura Garcia,Silla ergonomica,Muebles,5,632.05,3160.25,Aereo,En transito
794,20/3/2025,Colombia,Cali,Luis Garcia,Teclado,Accesorios,4,973.81,3895.24,Maritimo,Entregado
795,13/8/2024,Argentina,Buenos Aires,Juan Lopez,Teclado,Accesorios,5,199.23,996.15,Terrestre,Cancelado
796,22/6/2024,Ecuador,Guayaquil,Ana Garcia,Teclado,Accesorios,4,379.33,1517.32,Maritimo,En transito
797,4/2/2025,Uruguay,Salto,Carlos Garcia,Auriculares,Accesorios,1,89.01,89.01,Maritimo,Entregado
798,16/5/2024,Venezuela,Maracaibo,Lucia Sanchez,Teclado,Accesorios,3,729.83,2189.49,Maritimo,Entregado
799,20/3/2025,Venezuela,Caracas,Maria Rodriguez,Teclado,Accesorios,3,413.71,1241.13,Terrestre,Cancelado
800,20/2/2024,Argentina,Cordoba,Carlos Martinez,Auriculares,Accesorios,5,834.37,4171.85,Maritimo,En transito
801,7/4/2024,Ecuador,Cuenca,Maria Lopez,Laptop,Electronica,1,1170.23,1170.23,Aereo,En transito
802,7/2/2024,Brasil,Sao Paulo,Lucia Lopez,Celular,Electronica,4,93.93,375.72,Terrestre,Cancelado
803,22/3/2025,Venezuela,Caracas,Ana Rodriguez,Silla ergonomica,Muebles,2,855.25,1710.5,Maritimo,Entregado
804,13/3/2024,Chile,Santiago,Laura Lopez,Laptop,Electronica,1,431.76,431.76,Aereo,En transito
805,23/7/2024,Colombia,Cali,Juan Garcia,Teclado,Accesorios,2,778.28,1556.56,Aereo,Cancelado
806,7/3/2024,Brasil,Brasilia,Juan Martinez,Tablet,Electronica,1,450.66,450.66,Aereo,Pendiente
807,22/12/2024,Uruguay,Paysandu,Carlos Garcia,Auriculares,Accesorios,2,1159.28,2318.56,Aereo,En transito
808,5/3/2024,Bolivia,La Paz,Lucia Lopez,Impresora,Oficina,1,565.12,565.12,Terrestre,En transito
809,11/10/2024,Venezuela,Caracas,Pedro Martinez,Laptop,Electronica,2,467.28,934.56,Terrestre,En transito
810,12/10/2024,Venezuela,Valencia,Maria Rodriguez,Tablet,Electronica,5,663.53,3317.65,Maritimo,Entregado
811,11/8/2024,Argentina,Rosario,Luis Martinez,Laptop,Electronica,2,824.1,1648.2,Maritimo,En transito
812,7/11/2024,Paraguay,Encarnacion,Laura Garcia,Teclado,Accesorios,3,1139.24,3417.72,Maritimo,Entregado
813,21/1/2024,Colombia,Cali,Lucia Rodriguez,Monitor,Electronica,4,679.59,2718.36,Maritimo,En transito
814,13/8/2024,Paraguay,Encarnacion,Maria Sanchez,Auriculares,Accesorios,2,632.07,1264.14,Aereo,Pendiente
815,27/6/2024,Peru,Arequipa,Laura Rodriguez,Impresora,Oficina,1,595.01,595.01,Aereo,En transito
816,24/9/2024,Chile,Santiago,Juan Lopez,Silla ergonomica,Muebles,5,864.01,4320.05,Terrestre,Cancelado
817,17/8/2024,Brasil,Brasilia,Ana Rodriguez,Escritorio,Muebles,1,1140.18,1140.18,Aereo,En transito
818,16/2/2025,Uruguay,Paysandu,Ana Lopez,Laptop,Electronica,5,202.14,1010.7,Maritimo,Cancelado
819,21/8/2024,Venezuela,Valencia,Pedro Lopez,Impresora,Oficina,5,956.01,4780.05,Maritimo,Cancelado
820,30/1/2024,Colombia,Medellin,Luis Rodriguez,Celular,Electronica,1,679.72,679.72,Aereo,En transito
821,2/4/2024,Uruguay,Salto,Ana Martinez,Celular,Electronica,1,488.43,488.43,Maritimo,En transito
822,19/5/2024,Uruguay,Paysandu,Lucia Sanchez,Auriculares,Accesorios,4,601.77,2407.08,Aereo,Cancelado
823,6/2/2024,Bolivia,Santa Cruz,Maria Sanchez,Celular,Electronica,3,83.85,251.55,Terrestre,Pendiente
824,5/3/2024,Colombia,Medellin,Lucia Rodriguez,Escritorio,Muebles,4,671.23,2684.92,Maritimo,Pendiente
825,10/12/2024,Ecuador,Guayaquil,Carlos Perez,Auriculares,Accesorios,1,460.12,460.12,Terrestre,Entregado
826,13/3/2024,Uruguay,Montevideo,Carlos Perez,Escritorio,Muebles,1,575.62,575.62,Aereo,Pendiente
827,14/3/2025,Argentina,Rosario,Ana Perez,Impresora,Oficina,4,986.24,3944.96,Maritimo,Entregado
828,5/4/2024,Uruguay,Montevideo,Carlos Rodriguez,Auriculares,Accesorios,2,885.81,1771.62,Aereo,En transito
829,3/7/2024,Peru,Cusco,Maria Perez,Teclado,Accesorios,5,892.9,4464.5,Aereo,En transito
830,14/12/2024,Ecuador,Guayaquil,Pedro Garcia,Laptop,Electronica,5,1089.87,5449.35,Maritimo,Pendiente
831,22/3/2024,Paraguay,Ciudad del Este,Laura Sanchez,Camara,Electronica,4,464.03,1856.12,Aereo,Pendiente
832,25/1/2024,Argentina,Cordoba,Maria Lopez,Teclado,Accesorios,5,552.57,2762.85,Maritimo,Entregado
833,21/1/2024,Bolivia,Cochabamba,Laura Lopez,Monitor,Electronica,3,72.92,218.76,Maritimo,Cancelado
834,29/3/2024,Bolivia,Santa Cruz,Carlos Perez,Silla ergonomica,Muebles,2,1016.91,2033.82,Terrestre,Cancelado
835,10/7/2024,Uruguay,Salto,Lucia Martinez,Monitor,Electronica,1,746.85,746.85,Terrestre,En transito
836,21/5/2024,Paraguay,Asuncion,Carlos Sanchez,Laptop,Electronica,3,796.23,2388.69,Maritimo,Entregado
837,16/12/2024,Argentina,Rosario,Juan Martinez,Camara,Electronica,2,205.1,410.2,Maritimo,En transito
838,12/5/2024,Ecuador,Quito,Laura Perez,Teclado,Accesorios,3,449.61,1348.83,Aereo,Entregado
839,8/12/2024,Brasil,Rio de Janeiro,Luis Rodriguez,Celular,Electronica,4,744.53,2978.12,Aereo,Entregado
840,30/1/2024,Brasil,Brasilia,Maria Sanchez,Celular,Electronica,2,659.55,1319.1,Terrestre,Entregado
841,12/12/2024,Peru,Cusco,Luis Lopez,Tablet,Electronica,5,404.87,2024.35,Aereo,En transito
842,1/10/2024,Bolivia,Cochabamba,Maria Garcia,Celular,Electronica,2,1055.45,2110.9,Terrestre,Entregado
843,8/3/2025,Venezuela,Valencia,Luis Sanchez,Camara,Electronica,1,547.18,547.18,Maritimo,Cancelado
844,22/12/2024,Argentina,Rosario,Luis Lopez,Impresora,Oficina,5,1164.86,5824.3,Terrestre,Cancelado
845,12/9/2024,Argentina,Rosario,Juan Perez,Auriculares,Accesorios,4,708.94,2835.76,Maritimo,Cancelado
846,4/2/2024,Colombia,Medellin,Luis Perez,Tablet,Electronica,4,139.71,558.84,Terrestre,Entregado
847,3/5/2024,Chile,Concepcion,Luis Garcia,Laptop,Electronica,4,627.9,2511.6,Terrestre,Entregado
848,8/1/2025,Uruguay,Montevideo,Lucia Martinez,Tablet,Electronica,3,1196.4,3589.2,Maritimo,En transito
849,10/1/2024,Bolivia,Santa Cruz,Lucia Sanchez,Escritorio,Muebles,2,329.23,658.46,Terrestre,En transito
850,26/4/2024,Venezuela,Caracas,Laura Lopez,Celular,Electronica,1,170.35,170.35,Terrestre,Entregado
851,10/9/2024,Uruguay,Paysandu,Pedro Sanchez,Camara,Electronica,5,654.61,3273.05,Terrestre,Entregado
852,6/7/2024,Paraguay,Encarnacion,Pedro Garcia,Escritorio,Muebles,2,245.27,490.54,Terrestre,En transito
853,26/4/2024,Chile,Santiago,Maria Perez,Monitor,Electronica,1,1130.43,1130.43,Aereo,Entregado
854,30/6/2024,Venezuela,Valencia,Ana Martinez,Camara,Electronica,5,995.32,4976.6,Terrestre,Entregado
855,19/3/2025,Argentina,Cordoba,Ana Perez,Auriculares,Accesorios,5,1115.74,5578.7,Aereo,Pendiente
856,24/9/2024,Bolivia,Santa Cruz,Carlos Rodriguez,Monitor,Electronica,1,1013.93,1013.93,Aereo,Entregado
857,4/11/2024,Chile,Concepcion,Lucia Rodriguez,Escritorio,Muebles,4,581.91,2327.64,Aereo,En transito
858,19/7/2024,Chile,Santiago,Pedro Perez,Celular,Electronica,5,408.23,2041.15,Maritimo,En transito
859,5/7/2024,Colombia,Cali,Maria Martinez,Silla ergonomica,Muebles,3,983.24,2949.72,Maritimo,Cancelado
860,12/2/2025,Uruguay,Salto,Maria Garcia,Laptop,Electronica,2,842.68,1685.36,Aereo,En transito
861,15/6/2024,Argentina,Buenos Aires,Maria Sanchez,Teclado,Accesorios,4,944.93,3779.72,Aereo,Cancelado
862,16/10/2024,Ecuador,Cuenca,Pedro Sanchez,Auriculares,Accesorios,5,628.07,3140.35,Maritimo,Pendiente
863,24/3/2024,Argentina,Rosario,Carlos Lopez,Silla ergonomica,Muebles,2,600.14,1200.28,Aereo,Entregado
864,29/6/2024,Bolivia,Cochabamba,Maria Perez,Celular,Electronica,1,371.92,371.92,Terrestre,Cancelado
865,18/10/2024,Peru,Arequipa,Ana Rodriguez,Escritorio,Muebles,5,471.03,2355.15,Aereo,Entregado
866,23/1/2024,Venezuela,Maracaibo,Luis Rodriguez,Celular,Electronica,3,1199.88,3599.64,Aereo,En transito
867,23/9/2024,Peru,Cusco,Laura Garcia,Auriculares,Accesorios,3,914.95,2744.85,Terrestre,Cancelado
868,5/10/2024,Uruguay,Montevideo,Pedro Perez,Tablet,Electronica,3,846.46,2539.38,Maritimo,Pendiente
869,22/2/2024,Ecuador,Quito,Maria Lopez,Teclado,Accesorios,3,685.27,2055.81,Maritimo,Pendiente
870,26/8/2024,Colombia,Medellin,Maria Garcia,Auriculares,Accesorios,3,719.02,2157.06,Terrestre,En transito
871,20/12/2024,Colombia,Medellin,Juan Lopez,Camara,Electronica,5,137.97,689.85,Maritimo,En transito
872,20/5/2024,Paraguay,Ciudad del Este,Ana Garcia,Teclado,Accesorios,3,568.06,1704.18,Aereo,Entregado
873,2/1/2024,Brasil,Rio de Janeiro,Ana Lopez,Impresora,Oficina,2,916.1,1832.2,Maritimo,En transito
874,22/8/2024,Venezuela,Valencia,Carlos Rodriguez,Impresora,Oficina,3,98.63,295.89,Terrestre,En transito
875,26/11/2024,Paraguay,Asuncion,Maria Garcia,Auriculares,Accesorios,4,658.86,2635.44,Aereo,Entregado
876,4/6/2024,Brasil,Sao Paulo,Juan Martinez,Teclado,Accesorios,3,342.07,1026.21,Maritimo,Cancelado
877,9/10/2024,Uruguay,Paysandu,Pedro Martinez,Escritorio,Muebles,2,931.65,1863.3,Aereo,Pendiente
878,14/2/2024,Venezuela,Caracas,Ana Perez,Impresora,Oficina,4,120.18,480.72,Aereo,Entregado
879,13/1/2025,Brasil,Rio de Janeiro,Pedro Lopez,Silla ergonomica,Muebles,5,118.31,591.55,Terrestre,Entregado
880,5/6/2024,Colombia,Bogota,Carlos Perez,Tablet,Electronica,3,351.73,1055.19,Aereo,Entregado
881,9/5/2024,Paraguay,Asuncion,Juan Lopez,Auriculares,Accesorios,4,1152.78,4611.12,Aereo,Entregado
882,23/3/2024,Bolivia,La Paz,Juan Garcia,Auriculares,Accesorios,5,728.14,3640.7,Aereo,Pendiente
883,15/3/2024,Paraguay,Asuncion,Ana Garcia,Camara,Electronica,2,594.28,1188.56,Maritimo,Cancelado
884,7/8/2024,Bolivia,Santa Cruz,Ana Lopez,Silla ergonomica,Muebles,4,165.3,661.2,Maritimo,Pendiente
885,6/12/2024,Chile,Concepcion,Pedro Martinez,Silla ergonomica,Muebles,5,1151.25,5756.25,Aereo,Entregado
886,13/4/2024,Peru,Cusco,Maria Lopez,Camara,Electronica,2,759.31,1518.62,Aereo,Entregado
887,23/3/2024,Chile,Valparaiso,Carlos Garcia,Silla ergonomica,Muebles,1,29.6,29.6,Aereo,Entregado
888,29/4/2024,Paraguay,Encarnacion,Laura Martinez,Laptop,Electronica,4,39.07,156.28,Maritimo,Pendiente
889,17/5/2024,Peru,Cusco,Juan Sanchez,Laptop,Electronica,1,844.61,844.61,Terrestre,En transito
890,19/1/2024,Brasil,Sao Paulo,Luis Garcia,Celular,Electronica,3,359.55,1078.65,Maritimo,En transito
891,17/6/2024,Colombia,Cali,Maria Perez,Laptop,Electronica,2,400.77,801.54,Terrestre,Entregado
892,9/8/2024,Peru,Cusco,Carlos Rodriguez,Auriculares,Accesorios,2,658.06,1316.12,Aereo,Entregado
893,4/1/2024,Chile,Concepcion,Laura Rodriguez,Celular,Electronica,2,1089.9,2179.8,Maritimo,En transito
894,21/3/2024,Brasil,Brasilia,Luis Rodriguez,Impresora,Oficina,3,44.05,132.15,Aereo,Pendiente
895,20/3/2024,Uruguay,Paysandu,Lucia Lopez,Impresora,Oficina,2,1191.55,2383.1,Aereo,En transito
896,29/12/2024,Argentina,Rosario,Luis Garcia,Impresora,Oficina,5,1176.19,5880.95,Maritimo,Entregado
897,18/9/2024,Uruguay,Salto,Ana Martinez,Camara,Electronica,1,496.94,496.94,Aereo,Entregado
898,20/6/2024,Peru,Arequipa,Laura Perez,Auriculares,Accesorios,4,59.24,236.96,Maritimo,Cancelado
899,27/1/2024,Ecuador,Quito,Laura Sanchez,Monitor,Electronica,3,917.69,2753.07,Terrestre,Pendiente
900,27/2/2024,Bolivia,La Paz,Luis Perez,Camara,Electronica,2,357.65,715.3,Terrestre,Pendiente
901,22/10/2024,Bolivia,Santa Cruz,Maria Perez,Laptop,Electronica,5,1036.08,5180.4,Aereo,En transito
902,27/12/2024,Peru,Lima,Luis Martinez,Laptop,Electronica,5,944.98,4724.9,Terrestre,Cancelado
903,23/5/2024,Bolivia,Cochabamba,Luis Perez,Escritorio,Muebles,2,940.94,1881.88,Terrestre,Cancelado
904,3/4/2024,Uruguay,Montevideo,Luis Martinez,Laptop,Electronica,1,863.99,863.99,Terrestre,En transito
905,1/12/2024,Peru,Arequipa,Juan Garcia,Teclado,Accesorios,3,674.24,2022.72,Maritimo,Cancelado
906,28/8/2024,Paraguay,Ciudad del Este,Lucia Martinez,Auriculares,Accesorios,3,640.38,1921.14,Aereo,En transito
907,13/2/2024,Argentina,Cordoba,Juan Lopez,Camara,Electronica,4,1005.78,4023.12,Terrestre,Pendiente
908,5/11/2024,Paraguay,Encarnacion,Pedro Lopez,Celular,Electronica,1,699.36,699.36,Maritimo,Cancelado
909,15/7/2024,Venezuela,Valencia,Juan Garcia,Impresora,Oficina,1,686.72,686.72,Terrestre,Pendiente
910,13/6/2024,Argentina,Cordoba,Pedro Martinez,Impresora,Oficina,3,776.78,2330.34,Terrestre,Entregado
911,18/3/2025,Venezuela,Maracaibo,Ana Perez,Camara,Electronica,2,934.5,1869,Maritimo,Pendiente
912,19/1/2025,Brasil,Brasilia,Ana Sanchez,Escritorio,Muebles,5,1199.59,5997.95,Terrestre,En transito
913,5/1/2024,Peru,Lima,Carlos Garcia,Impresora,Oficina,3,1079.84,3239.52,Terrestre,Pendiente
914,10/11/2024,Colombia,Bogota,Ana Rodriguez,Impresora,Oficina,3,434.11,1302.33,Terrestre,Entregado
915,16/1/2025,Brasil,Rio de Janeiro,Luis Perez,Laptop,Electronica,3,108.18,324.54,Aereo,Entregado
916,11/1/2024,Bolivia,Santa Cruz,Juan Martinez,Auriculares,Accesorios,5,917.5,4587.5,Maritimo,Pendiente
917,16/1/2024,Paraguay,Asuncion,Ana Garcia,Laptop,Electronica,5,1120.72,5603.6,Terrestre,Entregado
918,2/3/2024,Peru,Arequipa,Pedro Perez,Monitor,Electronica,5,131.9,659.5,Aereo,En transito
919,2/6/2024,Ecuador,Cuenca,Ana Garcia,Teclado,Accesorios,4,1052.16,4208.64,Aereo,En transito
920,23/12/2024,Peru,Cusco,Luis Martinez,Monitor,Electronica,2,150.87,301.74,Aereo,Pendiente
921,22/5/2024,Paraguay,Ciudad del Este,Lucia Perez,Silla ergonomica,Muebles,5,581.58,2907.9,Maritimo,En transito
922,8/12/2024,Peru,Cusco,Lucia Martinez,Camara,Electronica,5,740.79,3703.95,Terrestre,En transito
923,15/11/2024,Chile,Concepcion,Luis Martinez,Escritorio,Muebles,3,1010.7,3032.1,Maritimo,Cancelado
924,9/9/2024,Paraguay,Encarnacion,Ana Rodriguez,Tablet,Electronica,3,869.87,2609.61,Maritimo,Pendiente
925,16/5/2024,Uruguay,Montevideo,Pedro Sanchez,Celular,Electronica,5,361.04,1805.2,Terrestre,Pendiente
926,16/6/2024,Uruguay,Paysandu,Juan Rodriguez,Tablet,Electronica,1,899.23,899.23,Maritimo,Entregado
927,9/1/2024,Ecuador,Quito,Laura Perez,Silla ergonomica,Muebles,5,836.62,4183.1,Maritimo,Cancelado
928,22/3/2024,Brasil,Brasilia,Lucia Rodriguez,Escritorio,Muebles,3,849.85,2549.55,Terrestre,Entregado
929,30/4/2024,Argentina,Buenos Aires,Laura Sanchez,Monitor,Electronica,3,730.01,2190.03,Terrestre,Cancelado
930,22/1/2024,Brasil,Rio de Janeiro,Laura Rodriguez,Silla ergonomica,Muebles,2,740.92,1481.84,Terrestre,Pendiente
931,23/5/2024,Paraguay,Asuncion,Pedro Martinez,Tablet,Electronica,5,827.87,4139.35,Terrestre,Cancelado
932,5/1/2024,Ecuador,Quito,Pedro Perez,Celular,Electronica,4,378.98,1515.92,Terrestre,Cancelado
933,13/10/2024,Argentina,Buenos Aires,Lucia Martinez,Auriculares,Accesorios,5,703.23,3516.15,Maritimo,En transito
934,7/3/2024,Paraguay,Asuncion,Juan Perez,Auriculares,Accesorios,1,855.07,855.07,Aereo,Cancelado
935,15/3/2025,Peru,Lima,Juan Perez,Monitor,Electronica,5,770.56,3852.8,Maritimo,Entregado
936,11/9/2024,Colombia,Medellin,Lucia Perez,Monitor,Electronica,5,742.57,3712.85,Aereo,Cancelado
937,17/12/2024,Venezuela,Valencia,Luis Garcia,Escritorio,Muebles,2,950.23,1900.46,Maritimo,Cancelado
938,16/12/2024,Bolivia,Santa Cruz,Ana Rodriguez,Camara,Electronica,5,1172.5,5862.5,Aereo,Pendiente
939,15/10/2024,Chile,Valparaiso,Juan Perez,Auriculares,Accesorios,3,164.96,494.88,Maritimo,En transito
940,19/9/2024,Venezuela,Maracaibo,Pedro Martinez,Auriculares,Accesorios,2,386.37,772.74,Terrestre,Entregado
941,13/3/2024,Bolivia,Santa Cruz,Laura Perez,Laptop,Electronica,5,283.52,1417.6,Maritimo,En transito
942,27/5/2024,Chile,Concepcion,Maria Garcia,Laptop,Electronica,2,791.24,1582.48,Terrestre,Pendiente
943,24/2/2025,Venezuela,Maracaibo,Laura Perez,Monitor,Electronica,1,414.76,414.76,Maritimo,Cancelado
944,14/1/2024,Peru,Cusco,Carlos Perez,Teclado,Accesorios,1,349.19,349.19,Maritimo,Cancelado
945,9/5/2024,Colombia,Bogota,Lucia Garcia,Silla ergonomica,Muebles,5,392.65,1963.25,Terrestre,Entregado
946,25/6/2024,Paraguay,Encarnacion,Laura Garcia,Silla ergonomica,Muebles,4,329.54,1318.16,Aereo,Pendiente
947,28/8/2024,Paraguay,Asuncion,Luis Perez,Silla ergonomica,Muebles,5,854.98,4274.9,Terrestre,En transito
948,29/1/2024,Brasil,Rio de Janeiro,Ana Rodriguez,Laptop,Electronica,4,1137.87,4551.48,Aereo,Entregado
949,4/9/2024,Venezuela,Caracas,Laura Garcia,Monitor,Electronica,3,65.63,196.89,Maritimo,En transito
950,30/8/2024,Bolivia,La Paz,Luis Sanchez,Auriculares,Accesorios,1,1053.58,1053.58,Maritimo,Entregado
951,3/8/2024,Chile,Valparaiso,Pedro Lopez,Silla ergonomica,Muebles,3,747.53,2242.59,Aereo,Entregado
952,4/8/2024,Colombia,Cali,Pedro Martinez,Escritorio,Muebles,4,642.71,2570.84,Terrestre,Pendiente
953,19/10/2024,Colombia,Medellin,Ana Rodriguez,Auriculares,Accesorios,4,925.01,3700.04,Terrestre,Pendiente
954,13/8/2024,Ecuador,Guayaquil,Carlos Perez,Auriculares,Accesorios,5,204.35,1021.75,Aereo,Entregado
955,20/3/2024,Uruguay,Montevideo,Maria Lopez,Tablet,Electronica,2,404.94,809.88,Maritimo,En transito
956,18/8/2024,Bolivia,Cochabamba,Luis Garcia,Teclado,Accesorios,3,1159.62,3478.86,Maritimo,Pendiente
957,20/2/2024,Peru,Lima,Maria Martinez,Celular,Electronica,4,685.24,2740.96,Terrestre,Cancelado
958,10/5/2024,Ecuador,Quito,Pedro Rodriguez,Impresora,Oficina,5,109.88,549.4,Aereo,Pendiente
959,28/3/2024,Bolivia,Cochabamba,Laura Garcia,Silla ergonomica,Muebles,4,491.8,1967.2,Terrestre,Entregado
960,30/10/2024,Peru,Arequipa,Ana Lopez,Auriculares,Accesorios,5,1007.56,5037.8,Maritimo,Cancelado
961,7/2/2025,Ecuador,Cuenca,Lucia Rodriguez,Auriculares,Accesorios,5,1162.81,5814.05,Maritimo,Entregado
962,15/1/2025,Chile,Valparaiso,Ana Garcia,Auriculares,Accesorios,3,802.05,2406.15,Maritimo,Cancelado
963,7/5/2024,Bolivia,Santa Cruz,Juan Perez,Impresora,Oficina,3,1183.53,3550.59,Terrestre,Entregado
964,30/1/2024,Chile,Valparaiso,Laura Sanchez,Teclado,Accesorios,4,1130.02,4520.08,Terrestre,En transito
965,13/4/2024,Argentina,Rosario,Carlos Rodriguez,Laptop,Electronica,4,743.02,2972.08,Maritimo,Pendiente
966,20/5/2024,Uruguay,Paysandu,Ana Lopez,Laptop,Electronica,2,761.78,1523.56,Terrestre,Pendiente
967,12/3/2024,Peru,Lima,Carlos Garcia,Impresora,Oficina,5,129.07,645.35,Maritimo,Pendiente
968,21/12/2024,Venezuela,Maracaibo,Lucia Perez,Celular,Electronica,2,964.62,1929.24,Terrestre,Entregado
969,2/2/2025,Paraguay,Asuncion,Carlos Garcia,Auriculares,Accesorios,1,678.07,678.07,Terrestre,Cancelado
970,5/5/2024,Venezuela,Caracas,Lucia Martinez,Escritorio,Muebles,2,1141.93,2283.86,Aereo,Pendiente
971,26/10/2024,Paraguay,Asuncion,Pedro Sanchez,Camara,Electronica,4,437.62,1750.48,Terrestre,Cancelado
972,4/1/2024,Argentina,Buenos Aires,Ana Garcia,Tablet,Electronica,5,146.68,733.4,Aereo,En transito
973,12/9/2024,Brasil,Rio de Janeiro,Pedro Perez,Monitor,Electronica,4,563.19,2252.76,Aereo,Cancelado
974,22/5/2024,Bolivia,Santa Cruz,Laura Sanchez,Auriculares,Accesorios,1,335.69,335.69,Aereo,Pendiente
975,9/6/2024,Brasil,Sao Paulo,Maria Sanchez,Teclado,Accesorios,3,1194.89,3584.67,Maritimo,Entregado
976,14/6/2024,Peru,Lima,Pedro Lopez,Celular,Electronica,3,800.9,2402.7,Aereo,Entregado
977,27/10/2024,Ecuador,Guayaquil,Ana Martinez,Teclado,Accesorios,4,31.18,124.72,Maritimo,Entregado
978,19/3/2024,Uruguay,Montevideo,Ana Perez,Teclado,Accesorios,4,993.85,3975.4,Terrestre,Pendiente
979,1/1/2024,Ecuador,Guayaquil,Laura Garcia,Auriculares,Accesorios,3,69.64,208.92,Maritimo,En transito
980,26/3/2025,Colombia,Bogota,Juan Martinez,Celular,Electronica,4,345.81,1383.24,Aereo,En transito
981,10/5/2024,Chile,Concepcion,Pedro Rodriguez,Impresora,Oficina,2,811.41,1622.82,Aereo,Cancelado
982,21/2/2025,Venezuela,Maracaibo,Ana Lopez,Silla ergonomica,Muebles,5,813.72,4068.6,Terrestre,Pendiente
983,20/7/2024,Bolivia,Santa Cruz,Laura Perez,Monitor,Electronica,1,1077.52,1077.52,Maritimo,En transito
984,13/8/2024,Uruguay,Montevideo,Carlos Martinez,Laptop,Electronica,2,743.27,1486.54,Maritimo,Cancelado
985,21/3/2024,Colombia,Cali,Lucia Lopez,Auriculares,Accesorios,4,773.08,3092.32,Maritimo,Cancelado
